Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;Primary Market MIC Code
Active;Active;JUST EAT TAKEAWAY. EO-,04;NL0012015705;339934;6119074;000A2ASAC;T5W;XAMS
Active;Active;SHOP APOTHEKE EUROPE INH.;NL0012044747;54119;2506271;000A2AR94;SAE;XFRA
Active;Active;QIAGEN NV         EO -,01;NL0012169213;54120;2506272;000A2DKCH;QIA;XFRA
Active;Active;INFLARX N.V.   EO 0,12;NL0012661870;190404;4599435;000A2H7A5;IF0;XNAS
Active;Active;ALFEN N.V. EO -,10;NL0012817175;339935;6119075;000A2JGMQ;703;XAMS
Active;Active;BE SEMICON.INDSINH.EO-,01;NL0012866412;432971;7026082;000A2JLD1;BSI;XAMS
Active;Active;ADYEN N.V.         EO-,01;NL0012969182;199794;4706834;000A2JNF4;1N8;XAMS
Active;Active;TOMTOM NV NAM.     EO-,20;NL0013332471;432972;7026083;000A2PK2B;OEMA;XAMS
Active;Active;PROSUS NV         EO -,05;NL0013654783;167846;4389165;000A2PRDK;1TY;XAMS
Active;Active;CENTOGENE N.V. EO -,12;NL0014040206;348963;6205855;000A2PUCU;39K;XNMS
Active;Active;JDE PEETS NV       EO-,01;NL0014332678;245222;5293046;000A2P0E9;JDE;XAMS
Active;Active;STELLANTIS NV     EO -,01;NL00150001Q9;326805;6014091;000A2QL01;8TI;XPAR
Active;Active;VIVORYON THERAPEUTICS;NL00150002Q7;432974;7026085;000A2QJV6;05Y;XAMS
Active;Active;ATAI LIFE SCIENCES BV EO1;NL0015000DX5;432973;7026084;000A3CSB4;9VC;XNMS
Active;Active;MAINZ BIOMED B.V.   EO 1;NL0015000LC2;464344;7345375;000A3C6XX;4TO;XNCM
Active;Active;IMMATICS N.V.;NL0015285941;432975;7026086;000A2P72S;4A3;XNCM
Active;Active;CUREVAC N.V.   O.N.;NL0015436031;279718;5550038;000A2P71U;5CV;XNMS
Active;Active;WITR COM.SEC.DZ06/UN.BULL;DE000A0KRJZ9;54100;2506193;000A0KRJZ;OD7H;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.SLVR;DE000A0KRJ51;54100;2506194;000A0KRJ5;OD7N;XFRA
Active;Active;WITR COM.SEC.DZ06/UN.IDX;DE000A0KRKK9;54100;2506195;000A0KRKK;OD73;XFRA
Active;Active;GOLD BULL.SECS 04/UND. ZO;DE000A0LP781;54100;2506196;000A0LP78;GG9B;XFRA
Active;Active;WITR MET.SEC.DZ07/UN.XPT;DE000A0N62D7;54100;2506197;000A0N62D;VZLA;XFRA
Active;Active;WITR MET.SEC.DZ07/UN.XPD;DE000A0N62E5;54100;2506198;000A0N62E;VZLB;XFRA
Active;Active;WITR MET.SEC.DZ07/UN.XAG;DE000A0N62F2;54100;2506199;000A0N62F;VZLC;XFRA
Active;Active;WITR MET.SEC.DZ07/UN.XAU;DE000A0N62G0;54100;2506200;000A0N62G;VZLD;XFRA
Active;Active;WITR MET.SEC.DZ07/UN.BSKT;DE000A0N62H8;54100;2506201;000A0N62H;VZLE;XFRA
Active;Active;DT.BOERSE COM. XETRA-GOLD;DE000A0S9GB0;54100;2506202;000A0S9GB;4GLD;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9X09;54100;2506203;000A0V9X0;9GA9;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9X66;54100;2506204;000A0V9X6;4RTF;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9YZ7;54100;2506205;000A0V9YZ;4RT8;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9Y57;54100;2506206;000A0V9Y5;4RUE;XFRA
Active;Active;WITR COM.SEC.DZ08/UN.IDX;DE000A0V9ZC3;54100;2506207;000A0V9ZC;4RUM;XFRA
Active;Active;WITR MET.SEC.DZ09/UN.XAU;DE000A1DCTL3;54100;2506208;000A1DCTL;GZUR;XFRA
Active;Active;XTR P GOLD EUR H60;DE000A1EK0G3;54100;2506209;000A1EK0G;XAD1;XETR
Active;Active;XTR P PLATINUM EUR H60;DE000A1EK0H1;54100;2506210;000A1EK0H;XAD3;XETR
Active;Active;XTR P SILVER EUR H60;DE000A1EK0J7;54100;2506211;000A1EK0J;XAD2;XETR
Active;Active;XTR P GOLD EUR 60;DE000A1E0HR8;54100;2506213;000A1E0HR;XAD5;XETR
Active;Active;XTR P SILVER EUR 60;DE000A1E0HS6;54100;2506214;000A1E0HS;XAD6;XETR
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;DE000A1NZLN6;54100;2506216;000A1NZLN;00XN;XFRA
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;DE000A1NZLQ9;54100;2506217;000A1NZLQ;00XQ;XFRA
Active;Active;WITR H.COM.SEC.Z12/UN.IDX;DE000A1NZLR7;54100;2506218;000A1NZLR;00XR;XFRA
Active;Active;WISDOMTREE.HMS.Z12/UN.XAU;DE000A1RX996;54100;2506219;000A1RX99;GBSE;XETR
Active;Active;BNP PAR.ISS. O.E. ETC XPD;DE000PB8PAL7;54100;2506249;000PB8PAL;BNQL;XFRA
Active;Active;BNP PAR.ISS. O.E. ETC XAU;DE000PS7G0L8;54100;2506250;000PS7G0L;BNQJ;XFRA
Active;Active;HANETF ETC O.END ZT XAU;XS2115336336;54100;4838168;000A279KU;RM8U;XLON
Active;Active;INVESC.PHYS.MKT.ETC00 XAU;IE00B579F325;54100;4850210;000A1AA5X;8PSG;XDUB
Active;Active;XTRACK. ETC SILBER 80;DE000A2UDH55;54100;5222172;000A2UDH5;XSLE;XFRA
Active;Active;XTRACK. ETC GOLD EUR H80;DE000A2T5DZ1;54100;5259395;000A2T5DZ;XGDE;XETR
Active;Active;XTRACK. ETC SILBER 80;DE000A2T0VS9;54100;5276882;000A2T0VS;XSLR;XLON
Active;Active;XTRACK. ETC PLATIN 80;DE000A2T0VT7;54100;5276883;000A2T0VT;XPPT;XLON
Active;Active;XTRACK. ETC GOLD 80;DE000A2T0VU5;54100;5276884;000A2T0VU;XGDU;XLON
Active;Active;XTRACK. ETC PLATIN 80;DE000A2UDH63;54100;5283661;000A2UDH6;XPPE;XFRA
Active;Active;INVESC.PHYS.MKT.ETC00 XAU;XS2183935274;54100;5424087;000A28QBG;8PSE;XFRA
Active;Active;WITR MU.AS.I.GOLD ETP2062;IE00B6X4BP29;54100;5902368;000A1VBKD;PCFN;XLON
Active;Active;WITR MU.AS.I.SILV.ETP2062;IE00B7XD2195;54100;5902369;000A1VBKL;PCFH;XLON
Active;Active;WITR MU.AS.I.GOLD ETP2062;IE00B8HGT870;54100;5902370;000A1VBKP;PCFP;XLON
Active;Active;WITR MU.AS.I.SILV.ETP2062;IE00B8JG1787;54100;5902371;000A1VBAP;PCFG;XLON
Active;Active;GPF PHY GOLD ETC;XS2265368097;54100;5971965;000A3GNPX;0IIA;XLON
Active;Active;GPF PHY SILV ETC;XS2265369574;54100;5971966;000A3GNP0;0IIB;XLON
Active;Active;GPF PHY PLAT ETC;XS2265369731;54100;5971967;000A3GNPZ;0IIC;XLON
Active;Active;GPF PHY PALL ETC;XS2265370234;54100;5971968;000A3GNPY;0IID;XLON
Active;Active;WITR.MET.SEC.Z20/UNL XAU;DE000A3GNQ18;54100;6198307;000A3GNQ1;WGLD;XFRA
Active;Active;INVESC.PHYS.MKT.ETC00 XPD;IE00B4LJS984;54100;6558250;000A1KX37;8PSC;XLON
Active;Active;INVESC.PHYS.MKT.ETC00 XPT;IE00B40QP990;54100;6558251;000A1KX36;8PSA;XDUB
Active;Active;INVESC.PHYS.MKT.ETC00 XAG;IE00B43VDT70;54100;6558252;000A1KX35;8PSB;XLON
Active;Active;ISHARES PHYS.MET.O.END ZT;IE00B4ND3602;54100;6604353;000A1KWPQ;PPFB;XLON
Active;Active;HENNES + MAURITZ B SK-125;SE0000106270;54123;2506366;872318;HMSB;XSTO
Active;Active;ERICSSON A (FRIA);SE0000108649;54124;2506367;857463;ERCG;XSTO
Active;Active;ERICSSON B (FRIA);SE0000108656;54125;2506368;850001;ERCB;XSTO
Active;Active;SVENSKA CELL.B FRIA  SK10;SE0000112724;432976;7026087;856193;SCA;XSTO
Active;Active;VOLVO A FRIA;SE0000115420;432977;7026088;871229;VOL3;XSTO
Active;Active;VOLVO B (FRIA);SE0000115446;432978;7026089;855689;VOL1;XSTO
Active;Active;SWEDBANK A;SE0000242455;432979;7026090;895705;FRYA;XSTO
Active;Active;SANDVIK AB;SE0000667891;432980;7026091;865956;SVKB;XSTO
Active;Active;POWERCELL SWEDEN  SK-,022;SE0006425815;432981;7026092;000A14TK6;27W;XSTO
Active;Active;ENDOMINES AB;SE0008294334;294651;5673016;000A2AHZA;ED01;XSTO
Active;Active;PARADOX INTERAC.SK 0,005;SE0008294953;432982;7026093;000A2AKVC;ETA;XSTO
Active;Active;ESSITY AB B;SE0009922164;432983;7026094;000A2DS20;ESWB;XSTO
Active;Active;CALLIDITAS THERAPEUTICS;SE0010441584;432984;7026095;000A2JP36;LC8;XSTO
Active;Active;ATLAS COPCO A;SE0011166610;432985;7026096;000A2JLJU;ACO2;XSTO
Active;Active;EVOLUTION AB (PU) SK-,003;SE0012673267;432986;7026097;000A2PK19;E3G1;XSTO
Active;Active;EQT AB;SE0012853455;432987;7026098;000A2PQ7G;6EQ;XSTO
Active;Active;BICO GROUP AK B  O.N.;SE0013647385;432988;7026099;000A2PX00;49Z;XSTO
Active;Active;READLY INTERNATIONAL AB;SE0014855292;432989;7026100;000A2QEQU;5GS1;XSTO
Active;Active;INVESTOR B (FRIA)  O.N.;SE0015811963;432990;7026101;000A3CMTG;IVSD;XSTO
Active;Active;SWEDISH MATCH;SE0015812219;432991;7026102;000A3CNFX;SWMC;XSTO
Active;Active;HEXAGON AB B FRIA O.N.;SE0015961909;432992;7026103;000A3CMTD;HXG;XSTO
Active;Active;NIBE INDUSTRIER B;SE0015988019;432993;7026104;000A3CRAH;NJB;XSTO
Active;Active;SINCH AB;SE0016101844;432994;7026105;000A3CRFP;1I9A;XSTO
Active;Active;EMBRACER GROUP AB B O.N.;SE0016828511;432995;7026106;000A3C36T;TH9;XSTO
Active;Active;DK EURO STOXX 50;DE000ETFL029;54133;2506377;000ETFL02;EL4B;XFRA
Active;Active;DK EO STOXX SEL.DIVID.30;DE000ETFL078;54133;2506378;000ETFL07;EL4G;XFRA
Active;Active;DEKA EO STOX.50 ESG U.ETF;DE000ETFL466;54133;2506379;000ETFL46;ELFA;XFRA
Active;Active;DK EO ISTO.EX F.D.+ U.ETF;DE000ETFL482;54133;2506380;000ETFL48;ELFC;XFRA
Active;Active;LYXOR1-EO STOXX50(DR)UE I;DE000ETF9504;54133;2506381;000ETF950;E950;XFRA
Active;Active;IS.EO ST.SEL.DIV.30 U.E.D;DE0002635281;54133;2506382;263528;EXSG;XFRA
Active;Active;ISH.CORE EO STOX.50 U.ETF;DE0005933956;54133;2506383;593395;EXW1;XFRA
Active;Active;LYX.EU.ST.50(DR)U.E. ACC;FR0007054358;54133;2506384;798328;LYSX;XFRA
Active;Active;LYX.EURO ST.50D.(-1X)I. A;FR0010424135;54133;2506385;000A0MNT8;LSK7;XPAR
Active;Active;LYX.EURO ST.50D.(-2X)I. A;FR0010424143;54133;2506386;000A0MNT7;LSK8;TGAT
Active;Active;LYX.EURO ST.50D.(2X)L. A;FR0010468983;54133;2506387;000LYX0BZ;LYMZ;XPAR
Active;Active;AMUNDI ETF SH.EOSTXX 50 D;FR0010757781;54133;2506390;000A0X8ZY;18MS;XPAR
Active;Active;BNPPEFR-EU.S.50 UETF CEO;FR0012739431;54133;2506391;000A14UTE;ETDD;XPAR
Active;Active;BNPPEFR-EU.S.50 UETF EOCD;FR0012740983;54133;2506392;000A14UTF;ETBB;XPAR
Active;Active;ISHSII-EO STOXX50 X-F.EOA;IE00BD5J2G21;54133;2506393;000A1W8RE;IUSR;XFRA
Active;Active;INVESCOM3 EUROSTX HDL A;IE00BZ4BMM98;54133;2506394;000A2ABHF;EHDV;XDUB
Active;Active;IS EURO DIVID.U.ETF EOD;IE00B0M62S72;54133;2506395;000A0HGV4;IQQA;XLON
Active;Active;INVESCOMI EURO STOXX50 D;IE00B5B5TG76;54133;2506396;000A0YESX;S6X0;XFRA
Active;Active;ISHSVII-C.EO STXX50 EOACC;IE00B53L3W79;54133;2506397;000A0YEDJ;SXRT;XLON
Active;Active;INVESCOMI EURO STOXX 50 A;IE00B60SWX25;54133;2506398;000A0RGCL;SC0D;XFRA
Active;Active;ISHSII-CORE E.STOXX50 EOD;IE0008471009;54133;2506399;935927;EUN2;XFRA
Active;Active;UBSLFS-ESTOXX50UETF AHSKD;LU0136234068;54133;2506400;794357;UIM1;XFRA
Active;Active;XTR.EURO STOXX 50 1D;LU0274211217;54133;2506401;000DBX1EU;DBXE;XETR
Active;Active;XTR.EO STOXX QUAL.DIV.1D;LU0292095535;54133;2506402;000DBX1D3;DXSA;XETR
Active;Active;XTR.EU.ST.50 SH.DA.SW. 1C;LU0292106753;54133;2506403;000DBX1SS;DXSP;XETR
Active;Active;LYX EURO ST DIV 30 ETF I;LU0378434236;54133;2506405;000ETF051;C051;XFRA
Active;Active;XTR.EURO STOXX 50 1C;LU0380865021;54133;2506406;000DBX1ET;DXET;XETR
Active;Active;LYXOR I.-CO.EO ST.50(DR)A;LU0908501215;54133;2650641;000LYX0Q2;MSED;XPAR
Active;Active;VANG.EURO STOXX 50 EOD;IE00BF4R5F15;54133;2749256;000A2DXRA;VX5E;XETR
Active;Active;AIS-AM.EUR.STX50 EOC;LU1681047236;54133;2993649;000A2H59L;V50A;XPAR
Active;Active;AIS-AM.EUR.STX50 EOD;LU1681047319;54133;2993650;000A2H59M;V50D;XPAR
Active;Active;ISHSII-EO STOXX50 X-F.EOD;IE00BDZVHF28;54133;3119692;000A2JDYN;IBC8;XFRA
Active;Active;HSBC EURO STOXX 50 UC.ETF;IE00B4K6B022;54133;5035582;000A0YF4H;H4ZA;XPAR
Active;Active;LIF-COR.E.ST50 EOD;LU0908501488;54133;5568338;000LYX049;MTDB;XFRA
Active;Active;AFLAC INC.        DL -,10;US0010551028;323981;5988590;853081;AFL;XNYS
Active;Active;AGCO CORP.         DL-,01;US0010841023;214835;4878426;888282;AGJ;XNYS
Active;Active;AES CORP.          DL-,01;US00130H1059;199696;4704744;882177;AES;XNYS
Active;Active;AMC ENTERTAINMENT HLDGS A;US00165C1045;360045;6303374;000A1W90H;AH9;XNYS
Active;Active;AT + T INC.          DL 1;US00206R1023;54137;2506414;000A0HL9Z;SOBA;XNYS
Active;Active;ABBOTT LABS;US0028241000;54138;2506415;850103;ABL;XNYS
Active;Active;ABBVIE INC.        DL-,01;US00287Y1091;176184;4473165;000A1J84E;4AB;XNYS
Active;Active;ABERCROMBIE + FITCH A;US0028962076;245289;5302632;903016;AFT;XNYS
Active;Active;ACTIVISION BLIZZARD INC.;US00507V1098;180768;4520898;000A0Q4K4;AIY;XNAS
Active;Active;AD.BIOTECH.CORP. DL-,0001;US00650F1093;245290;5302633;000A2PLR5;1HM;XNAS
Active;Active;ADOBE INC.;US00724F1012;166795;4374668;871981;ADB;XNAS
Active;Active;ADVANCED MIC.DEV.  DL-,01;US0079031078;54141;2506418;863186;AMD;XNAS
Active;Active;AIRBNB INC.     DL-,01;US0090661010;319997;5956023;000A2QG35;6Z1;XNAS
Active;Active;AIR PROD. CHEM.      DL 1;US0091581068;323983;5988592;854912;AP3;XNYS
Active;Active;AKAMAI TECH.       DL-,01;US00971T1016;187266;4582000;928906;AK3;XNAS
Active;Active;ALBEMARLE CORP.    DL-,01;US0126531013;323984;5988593;890167;AMC;XNYS
Active;Active;ALBERTSONS COS INC.DL-001;US0130911037;326806;6014092;000A14YJM;27S;XNYS
Active;Active;ALCOA CORP. O.N.;US0138721065;197845;4688439;000A2ASZ7;185;XNYS
Active;Active;ALIBABA GR.HLDG SP.ADR 8;US01609W1027;54144;2506421;000A117ME;AHLA;XNYS
Active;Active;ALIGN TECHNOLOGY DL-,0001;US0162551016;323985;5988594;590375;AFW;XNAS
Active;Active;ALLEGHENY TECHNOL. DL-,01;US01741R1023;326807;6014093;931083;ATD;XNYS
Active;Active;ALLSTATE CORP.     DL-,01;US0200021014;187267;4582001;886429;ALS;XNYS
Active;Active;ALLY FINANCIAL INC.DL-,10;US02005N1000;323986;5988595;000A1W2MF;GMZ;XNYS
Active;Active;ALNYLAM PHARMACE.DL-,0001;US02043Q1076;190398;4599429;000A0CBCK;DUL;XNAS
Active;Active;ALPHABET INC.CL C DL-,001;US02079K1079;54146;2506423;000A14Y6H;ABEC;XNAS
Active;Active;ALPHABET INC.CL.A DL-,001;US02079K3059;54147;2506424;000A14Y6F;ABEA;XNAS
Active;Active;ALTERYX INC. A DL-,0001;US02156B1035;323987;5988596;000A2DME9;3AI;XNYS
Active;Active;ALTRA INDL MOTION DL-,001;US02208R1068;326808;6014094;000A0LGD8;XQB;XNAS
Active;Active;ALTRIA GRP INC.   DL-,333;US02209S1033;54149;2506426;200417;PHM7;XNYS
Active;Active;AMAZON.COM INC.    DL-,01;US0231351067;54150;2506427;906866;AMZ;XNAS
Active;Active;AMEREN CORP.       DL-,01;US0236081024;323988;5988597;911535;AE4;XNYS
Active;Active;AMERICAN AIRLINES GRP;US02376R1023;187257;4581991;000A1W97M;A1G;XNAS
Active;Active;AMER. EL. PWR     DL 6,50;US0255371017;187268;4582002;850222;AEP;XNAS
Active;Active;AMER. EXPRESS     DL -,20;US0258161092;54152;2506429;850226;AEC1;XNYS
Active;Active;AMER.INTL GRP NEW DL 2,50;US0268747849;54153;2506430;000A0X88Z;AINN;XNYS
Active;Active;AMERICAN WATER WKS DL-,01;US0304201033;190118;4593369;000A0NJ38;AWC;XNYS
Active;Active;AMERISOURCEBERGEN  DL-,01;US03073E1055;323991;5988600;766149;ABG;XNYS
Active;Active;AMERIPRISE FINL    DL-,01;US03076C1062;199697;4704745;000A0F55S;A4S;XNYS
Active;Active;AMETEK INC.        DL-,01;US0311001004;323992;5988601;908668;AK1;XNYS
Active;Active;AMGEN INC.       DL-,0001;US0311621009;54155;2506432;867900;AMG;XNAS
Active;Active;AMPHENOL CORP.  A DL-,001;US0320951017;323993;5988602;882749;XPH;XNYS
Active;Active;ANALOG DEVICES INC.DL-166;US0326541051;184952;4542819;862485;ANL;XNAS
Active;Active;ANSYS INC.         DL-,01;US03662Q1058;194044;4614341;901492;AKX;XNAS
Active;Active;ANTHEM INC.        DL-,01;US0367521038;323995;5988604;000A12FMV;A58;XNYS
Active;Active;APA CORP.        DL -,625;US03743Q1085;344371;6171957;000A2QQVE;2S3;XNAS
Active;Active;APPLE INC.;US0378331005;54157;2506434;865985;APC;XNAS
Active;Active;APPLIED MATERIALS INC.;US0382221051;54158;2506435;865177;AP2;XNAS
Active;Active;ARCHER DANIELS MIDLAND;US0394831020;54160;2506437;854161;ADM;XNYS
Active;Active;ARCONIC CORP.      DL-,01;US03966V1070;249388;5330137;000A2PZZV;47I;XNYS
Active;Active;ARROW EL. INC.       DL 1;US0427351004;326809;6014095;855225;ARW;XNYS
Active;Active;ATMOS EN. CORP.;US0495601058;323997;5988606;868746;AEO;XNYS
Active;Active;AUTODESK INC.;US0527691069;180769;4520899;869964;AUD;XNAS
Active;Active;AUTOM. DATA PROC. DL -,10;US0530151036;323998;5988607;850347;ADP;XNAS
Active;Active;AVERY DENNISON       DL 1;US0536111091;324000;5988609;850354;AV3;XNYS
Active;Active;BAKER HUGHES CO.;US05722G1004;190405;4599436;000A2DUAY;68V;XNAS
Active;Active;BALL CORP.;US0584981064;324001;5988610;860408;BL8;XNYS
Active;Active;BANDWID.INC. CL.A DL-,001;US05988J1034;324002;5988611;000A2H7JF;5XB;XNAS
Active;Active;BANK AMERICA      DL 0,01;US0605051046;54166;2506443;858388;NCB;XNYS
Active;Active;BK N.Y. MELLON    DL -,01;US0640581007;324313;6001400;000A0MVKA;BN9;XNYS
Active;Active;BAXTER INTL          DL 1;US0718131099;187258;4581992;853815;BTL;XNYS
Active;Active;BECTON, DICKINSON    DL 1;US0758871091;324003;5988612;857675;BOX;XNYS
Active;Active;BED BATH + BEYOND  DL-,01;US0758961009;197847;4688441;884304;BBY;XNAS
Active;Active;BERKSH. H.B NEW DL-,00333;US0846707026;54170;2506447;000A0YJQ2;BRYN;XNYS
Active;Active;BEYOND MEAT INC.;US08862E1091;204764;4766176;000A2N7XQ;0Q3;XNAS
Active;Active;BIGCOMMERCE HLD. 1 -,0001;US08975P1084;326810;6014096;000A2P9T5;BI1;XNMS
Active;Active;BIO-RAD LABS INC.DL-,0001;US0905722072;324004;5988613;865406;BUWA;XNYS
Active;Active;BIOMARIN PHAR.    DL-,001;US09061G1013;324005;5988614;924801;BM8;XNAS
Active;Active;BIOGEN INC. DL -,0005;US09062X1037;54171;2506448;789617;IDP;XNAS
Active;Active;BIONTECH SE SPON. ADRS 1;US09075V1026;304537;5773148;000A2PSR2;22UA;XNAS
Active;Active;BLACKROCK  CL. A DL -,01;US09247X1019;186289;4554105;928193;BLQA;XNYS
Active;Active;BLOOM ENERGY A   DL-,0001;US0937121079;324006;5988615;000A2JQTG;1ZB;XNYS
Active;Active;BOEING CO.           DL 5;US0970231058;54173;2506450;850471;BCO;XNYS
Active;Active;BOOKING HLDGS     DL-,008;US09857L1089;176185;4473166;000A2JEXP;PCE1;XNAS
Active;Active;BORGWARNER INC.    DL-,01;US0997241064;324007;5988616;887320;BGW;XNYS
Active;Active;BOSTON SCIENTIFIC  DL-,01;US1011371077;324009;5988618;884113;BSX;XNYS
Active;Active;BRIGHTHOUSE FINANC.DL-,01;US10922N1037;326811;6014097;000A2DUDM;BROC;XNAS
Active;Active;BRISTOL-MYERS SQUIBBDL-10;US1101221083;54174;2506451;850501;BRM;XNYS
Active;Active;BROADCOM INC.     DL-,001;US11135F1012;176186;4473167;000A2JG9Z;1YD;XNAS
Active;Active;C3 AI INC. CL.A  DL -,001;US12468P1049;354444;6270787;000A2QJVE;724;XNYS
Active;Active;C.H. ROB. WORLDWIDE NEW;US12541W2098;194045;4614342;000A0HGF5;CH1A;XNAS
Active;Active;CIGNA CORP. NEW      DL 1;US1255231003;183739;4536465;000A2PA9L;CGN;XNYS
Active;Active;CME GROUP INC.     DL-,01;US12572Q1058;324010;5988619;000A0MW32;MX4A;XNAS
Active;Active;CMS ENERGY CORP.   DL-,01;US1258961002;324011;5988620;850795;CSG;XNYS
Active;Active;CSX CORP.            DL 1;US1264081035;324012;5988621;865857;CXR;XNAS
Active;Active;CVS HEALTH CORP.   DL-,01;US1266501006;170962;4440631;859034;CVS;XNYS
Active;Active;COTERRA ENERGY INC.DL-,10;US1270971039;324013;5988622;881646;XCQ;XNYS
Active;Active;CADENCE DESIGN SYS DL-,01;US1273871087;197848;4688442;873567;CDS;XNAS
Active;Active;CAMPBELL SOUP CO.DL-,0375;US1344291091;199698;4704746;850561;CSC;XNYS
Active;Active;CAPITAL ONE FINL   DL-,01;US14040H1059;324014;5988623;893413;CFX;XNYS
Active;Active;CARRIER GLBL CORP  DL-,01;US14448C1045;249389;5330138;000A2P1UY;4PN;XNYS
Active;Active;CATERPILLAR INC.     DL 1;US1491231015;54176;2506453;850598;CAT1;XNYS
Active;Active;CENTERPOINT ENERGY INC.;US15189T1079;324015;5988624;854566;HOU;XNYS
Active;Active;CERENCE INC.      DL-,001;US1567271093;245291;5302634;000A2PRLS;0S6;XNAS
Active;Active;CERUS CORP.       DL-,001;US1570851014;339490;6110294;905249;CU2;XNMS
Active;Active;CHARL.RIV.LAB INTL DL-,01;US1598641074;324016;5988625;939391;RV6;XNYS
Active;Active;CHARTER COM. CL. A;US16119P1084;176187;4473168;000A2AJX9;CQD;XNAS
Active;Active;CHEGG INC.       DL -,001;US1630921096;324017;5988626;000A1W4ER;0CG;XNYS
Active;Active;CHEMOURS CO.       DL-,01;US1638511089;197840;4688434;000A14RPH;2CU;XNYS
Active;Active;CHEVRON CORP.      DL-,75;US1667641005;54179;2506456;852552;CHV;XNYS
Active;Active;CHIPOTLE MEX.GR.  DL -,01;US1696561059;194046;4614343;000A0ESP5;C9F;XNYS
Active;Active;CHURCH + DWIGHT CO. DL 1;US1713401024;190119;4593370;864371;CXU;XNYS
Active;Active;CIENA CORP. NEW    DL-,01;US1717793095;190407;4599438;000A0LDA7;CIE1;XNYS
Active;Active;CINEMARK HLDGS INC.DL-,01;US17243V1026;324018;5988627;000A0MK44;ZZA;XNYS
Active;Active;CISCO SYSTEMS    DL-,001;US17275R1023;54181;2506458;878841;CIS;XNAS
Active;Active;CINTAS CORP.;US1729081059;190130;4593380;880205;CIT;XNAS
Active;Active;CITIGROUP INC. DL -,01;US1729674242;166705;4370090;000A1H92V;TRVC;XNYS
Active;Active;CITRIX SYSTEMS    DL-,001;US1773761002;186290;4554106;898407;CTX;XNAS
Active;Active;CLEVELAND-CLIFFS  DL-,125;US1858991011;197849;4688443;000A2DVSM;CVA;XNYS
Active;Active;CLOROX CO.           DL 1;US1890541097;324314;6001401;856678;CXX;XNYS
Active;Active;CLOVIS ONCOLOGY   DL-,001;US1894641000;190126;4593377;000A1JPJY;C6O;XNAS
Active;Active;COCA-COLA CO.      DL-,25;US1912161007;54184;2506461;850663;CCC3;XNYS
Active;Active;COEUR MINING DL -,01;US1921085049;190120;4593371;000A0RNL2;CDM1;XNYS
Active;Active;COGNIZANT TECH. SOL.A;US1924461023;186291;4554107;915272;COZ;XNAS
Active;Active;COINBASE GLB.CL.A -,00001;US19260Q1076;360194;6305003;000A2QP7J;1QZ;XNAS
Active;Active;COLGATE-PALMOLIVE    DL 1;US1941621039;54186;2506463;850667;CPA;XNYS
Active;Active;COMCAST CORP.   A  DL-,01;US20030N1019;176188;4473169;157484;CTP2;XNAS
Active;Active;COMMERCIAL METALS  DL-,01;US2017231034;326812;6014098;855786;CMS;XNYS
Active;Active;CONOCOPHILLIPS     DL-,01;US20825C1045;54188;2506465;575302;YCP;XNYS
Active;Active;CONSOLIDATED EDISON;US2091151041;324020;5988629;911563;EDC;XNYS
Active;Active;CONST.BRANDS A     DL-,01;US21036P1084;324021;5988630;871918;CB1A;XNYS
Active;Active;CORNING INC.      DL -,50;US2193501051;187259;4581993;850808;GLW;XNYS
Active;Active;CORTEVA INC.      DL -,01;US22052L1044;214836;4878427;000A2PKRR;2X0;XNYS
Active;Active;COSTCO WHOLESALE  DL-,005;US22160K1051;176189;4473170;888351;CTO;XNAS
Active;Active;COTY INC.CL.A     DL -,01;US2220702037;190131;4593381;000A1WY6X;CO3A;XNYS
Active;Active;COUPA SOFTWARE INC.-,0001;US22266L1061;324022;5988631;000A2ASF5;2C0;XNAS
Active;Active;COVETRUS INC.;US22304C1009;326813;6014099;000A2PBX0;2NJ;XNAS
Active;Active;CROWN HOLDINGS INC.  DL 5;US2283681060;324024;5988633;252092;CWN;XNYS
Active;Active;CUMMINS INC.      DL 2,50;US2310211063;324025;5988634;853121;CUM;XNYS
Active;Active;DXC TECHNOLOGY CO. DL-,01;US23355L1061;187270;4582004;000A2DM8U;2XT;XNYS
Active;Active;DANAHER CORP.      DL-,01;US2358511028;184953;4542820;866197;DAP;XNYS
Active;Active;DARDEN REST. INC.;US2371941053;324026;5988635;895738;DDN;XNYS
Active;Active;DATADOG INC.  A DL-,00001;US23804L1035;326814;6014100;000A2PSFR;3QD;XNAS
Active;Active;DECKERS OUTDOOR    DL-,01;US2435371073;324027;5988636;894298;DO2;XNYS
Active;Active;DEERE CO.            DL 1;US2441991054;54192;2506469;850866;DCO;XNYS
Active;Active;DELL TECHS INC. C  DL-,01;US24703L2025;197850;4688444;000A2N6WP;12DA;XNYS
